inventory_id,date,ing_id,expected_qty,actual_qty,error_flag,note
INV00004140,2024-11-16,ING018,200,200,0,
INV00004141,2024-11-17,ING001,2826,2826,0,
INV00004142,2024-11-17,ING002,0,0,0,pending_delivery
INV00004143,2024-11-17,ING003,1160,1161,1,
INV00004144,2024-11-17,ING004,880,880,0,
INV00004145,2024-11-17,ING005,2750,2750,0,
INV00004146,2024-11-17,ING006,2000,2000,0,
INV00004147,2024-11-17,ING007,1140,1154,1,
INV00004148,2024-11-17,ING008,1380,1364,1,
INV00004149,2024-11-17,ING009,2050,2050,0,
INV00004150,2024-11-17,ING010,7075,7075,0,
INV00004151,2024-11-17,ING011,65,65,0,
INV00004152,2024-11-17,ING012,3000,3000,0,
INV00004153,2024-11-17,ING013,840,828,1,
INV00004154,2024-11-17,ING014,69,69,0,
INV00004155,2024-11-17,ING015,2350,2350,0,
INV00004156,2024-11-17,ING016,1350,1350,0,
INV00004157,2024-11-17,ING017,780,780,0,
INV00004158,2024-11-17,ING018,200,200,0,
INV00004159,2024-11-18,ING001,2306,2306,0,
INV00004160,2024-11-18,ING002,30000,30000,0,
INV00004161,2024-11-18,ING003,1040,1041,1,
INV00004162,2024-11-18,ING004,780,780,0,
INV00004163,2024-11-18,ING005,2440,2440,0,
INV00004164,2024-11-18,ING006,2000,2000,0,
INV00004165,2024-11-18,ING007,650,664,1,
INV00004166,2024-11-18,ING008,1270,1254,1,
INV00004167,2024-11-18,ING009,1860,1860,0,
INV00004168,2024-11-18,ING010,6320,6320,0,
INV00004169,2024-11-18,ING011,54,54,0,
INV00004170,2024-11-18,ING012,2735,2735,0,
INV00004171,2024-11-18,ING013,620,608,1,
INV00004172,2024-11-18,ING014,60,60,0,
INV00004173,2024-11-18,ING015,2050,2050,0,
INV00004174,2024-11-18,ING016,1100,1100,0,
INV00004175,2024-11-18,ING017,535,535,0,
INV00004176,2024-11-18,ING018,200,200,0,
INV00004177,2024-11-19,ING001,1544,1544,0,
INV00004178,2024-11-19,ING002,15620,15620,0,
INV00004179,2024-11-19,ING003,1020,1021,1,
INV00004180,2024-11-19,ING004,740,740,0,
INV00004181,2024-11-19,ING005,1880,1880,0,
INV00004182,2024-11-19,ING006,2000,2000,0,
INV00004183,2024-11-19,ING007,100,114,1,pending_delivery
INV00004184,2024-11-19,ING008,1000,984,1,
INV00004185,2024-11-19,ING009,1640,1640,0,
INV00004186,2024-11-19,ING010,5380,5380,0,
INV00004187,2024-11-19,ING011,51,51,0,
INV00004188,2024-11-19,ING012,2255,2255,0,
INV00004189,2024-11-19,ING013,220,208,1,pending_delivery
INV00004190,2024-11-19,ING014,41,41,0,
INV00004191,2024-11-19,ING015,2000,2000,0,
INV00004192,2024-11-19,ING016,1000,1000,0,
INV00004193,2024-11-19,ING017,385,385,0,
INV00004194,2024-11-19,ING018,200,200,0,
INV00004195,2024-11-20,ING001,814,814,0,
INV00004196,2024-11-20,ING002,2350,2350,0,
INV00004197,2024-11-20,ING003,960,961,1,
INV00004198,2024-11-20,ING004,660,660,0,
INV00004199,2024-11-20,ING005,1490,1490,0,
INV00004200,2024-11-20,ING006,2000,2000,0,
INV00004201,2024-11-20,ING007,3000,3000,0,
INV00004202,2024-11-20,ING008,820,804,1,
INV00004203,2024-11-20,ING009,1280,1280,0,
INV00004204,2024-11-20,ING010,4930,4930,0,
INV00004205,2024-11-20,ING011,44,44,0,
INV00004206,2024-11-20,ING012,1925,1925,0,
INV00004207,2024-11-20,ING013,3000,3000,0,
INV00004208,2024-11-20,ING014,34,34,0,
INV00004209,2024-11-20,ING015,1850,1850,0,
INV00004210,2024-11-20,ING016,800,800,0,
INV00004211,2024-11-20,ING017,285,285,0,
INV00004212,2024-11-20,ING018,200,200,0,
INV00004213,2024-11-21,ING001,138,138,0,supplier_delay
INV00004214,2024-11-21,ING002,0,0,0,supplier_delay
INV00004215,2024-11-21,ING003,920,921,1,supplier_delay
INV00004216,2024-11-21,ING004,540,540,0,supplier_delay
INV00004217,2024-11-21,ING005,1120,1120,0,supplier_delay
INV00004218,2024-11-21,ING006,2000,2000,0,supplier_delay
INV00004219,2024-11-21,ING007,2590,2590,0,supplier_delay
INV00004220,2024-11-21,ING008,610,594,1,supplier_delay
INV00004221,2024-11-21,ING009,1050,1050,0,supplier_delay
INV00004222,2024-11-21,ING010,4230,4230,0,supplier_delay
INV00004223,2024-11-21,ING011,36,36,0,supplier_delay
INV00004224,2024-11-21,ING012,1610,1610,0,supplier_delay
INV00004225,2024-11-21,ING013,2740,2740,0,supplier_delay
INV00004226,2024-11-21,ING014,20,20,0,supplier_delay
INV00004227,2024-11-21,ING015,1750,1750,0,supplier_delay
INV00004228,2024-11-21,ING016,500,500,0,supplier_delay
INV00004229,2024-11-21,ING017,185,185,0,supplier_delay
INV00004230,2024-11-21,ING018,200,200,0,supplier_delay
INV00004231,2024-11-22,ING001,0,0,0,supplier_delay
INV00004232,2024-11-22,ING002,0,0,0,supplier_delay
INV00004233,2024-11-22,ING003,800,801,1,supplier_delay
INV00004234,2024-11-22,ING004,420,420,0,supplier_delay
INV00004235,2024-11-22,ING005,790,790,0,supplier_delay
INV00004236,2024-11-22,ING006,2000,2000,0,supplier_delay
INV00004237,2024-11-22,ING007,1890,1890,0,supplier_delay
INV00004238,2024-11-22,ING008,390,374,1,supplier_delay
INV00004239,2024-11-22,ING009,890,890,0,supplier_delay
INV00004240,2024-11-22,ING010,3265,3265,0,supplier_delay
INV00004241,2024-11-22,ING011,24,24,0,supplier_delay
INV00004242,2024-11-22,ING012,1330,1330,0,supplier_delay
INV00004243,2024-11-22,ING013,2510,2510,0,supplier_delay
INV00004244,2024-11-22,ING014,2,2,0,supplier_delay
INV00004245,2024-11-22,ING015,1450,1450,0,supplier_delay
INV00004246,2024-11-22,ING016,200,200,0,supplier_delay
INV00004247,2024-11-22,ING017,0,0,0,supplier_delay
INV00004248,2024-11-22,ING018,200,200,0,supplier_delay
INV00004249,2024-11-23,ING001,0,0,0,pending_delivery;supplier_delay
INV00004250,2024-11-23,ING002,0,0,0,pending_delivery;supplier_delay
INV00004251,2024-11-23,ING003,800,801,1,supplier_delay
INV00004252,2024-11-23,ING004,360,360,0,pending_delivery;supplier_delay
INV00004253,2024-11-23,ING005,640,640,0,supplier_delay
INV00004254,2024-11-23,ING006,2000,2000,0,supplier_delay
INV00004255,2024-11-23,ING007,1670,1670,0,supplier_delay
INV00004256,2024-11-23,ING008,230,214,1,pending_delivery;supplier_delay
INV00004257,2024-11-23,ING009,690,690,0,supplier_delay
INV00004258,2024-11-23,ING010,2980,2980,0,supplier_delay
INV00004259,2024-11-23,ING011,21,21,0,supplier_delay
INV00004260,2024-11-23,ING012,1205,1205,0,supplier_delay
INV00004261,2024-11-23,ING013,2410,2410,0,supplier_delay
INV00004262,2024-11-23,ING014,0,0,0,pending_delivery;supplier_delay
INV00004263,2024-11-23,ING015,1450,1450,0,supplier_delay
INV00004264,2024-11-23,ING016,50,50,0,pending_delivery;supplier_delay
INV00004265,2024-11-23,ING017,0,0,0,pending_delivery;supplier_delay
INV00004266,2024-11-23,ING018,200,200,0,supplier_delay
INV00004267,2024-11-24,ING001,7500,7500,0,
INV00004268,2024-11-24,ING002,30000,30000,0,
INV00004269,2024-11-24,ING003,740,741,1,
INV00004270,2024-11-24,ING004,3000,3000,0,
INV00004271,2024-11-24,ING005,550,550,0,
INV00004272,2024-11-24,ING006,2000,2000,0,
INV00004273,2024-11-24,ING007,1360,1360,0,
INV00004274,2024-11-24,ING008,3000,3000,0,
INV00004275,2024-11-24,ING009,580,580,0,
INV00004276,2024-11-24,ING010,2640,2640,0,
INV00004277,2024-11-24,ING011,18,18,0,
INV00004278,2024-11-24,ING012,1130,1130,0,
INV00004279,2024-11-24,ING013,2350,2350,0,
INV00004280,2024-11-24,ING014,75,75,0,
INV00004281,2024-11-24,ING015,1300,1300,0,
INV00004282,2024-11-24,ING016,3000,3000,0,
INV00004283,2024-11-24,ING017,2250,2250,0,
INV00004284,2024-11-24,ING018,200,200,0,
INV00004285,2024-11-25,ING001,6890,6890,0,
INV00004286,2024-11-25,ING002,18920,18920,0,
INV00004287,2024-11-25,ING003,660,661,1,
INV00004288,2024-11-25,ING004,2900,2900,0,
INV00004289,2024-11-25,ING005,250,250,0,pending_delivery
INV00004290,2024-11-25,ING006,2000,2000,0,
INV00004291,2024-11-25,ING007,900,900,0,
INV00004292,2024-11-25,ING008,2670,2670,0,
INV00004293,2024-11-25,ING009,390,390,0,pending_delivery
INV00004294,2024-11-25,ING010,2355,2355,0,
INV00004295,2024-11-25,ING011,9,9,0,pending_delivery
INV00004296,2024-11-25,ING012,870,870,0,
INV00004297,2024-11-25,ING013,2130,2130,0,
INV00004298,2024-11-25,ING014,72,72,0,
INV00004299,2024-11-25,ING015,1100,1100,0,
INV00004300,2024-11-25,ING016,2750,2750,0,
INV00004301,2024-11-25,ING017,2145,2145,0,
INV00004302,2024-11-25,ING018,200,200,0,
INV00004303,2024-11-26,ING001,6130,6130,0,
INV00004304,2024-11-26,ING002,5510,5510,0,
INV00004305,2024-11-26,ING003,540,541,1,
INV00004306,2024-11-26,ING004,2780,2780,0,
INV00004307,2024-11-26,ING005,3000,3000,0,
INV00004308,2024-11-26,ING006,2000,2000,0,
INV00004309,2024-11-26,ING007,380,380,0,pending_delivery
INV00004310,2024-11-26,ING008,2450,2450,0,
INV00004311,2024-11-26,ING009,3000,3000,0,
INV00004312,2024-11-26,ING010,1880,1880,0,pending_delivery
INV00004313,2024-11-26,ING011,75,75,0,
INV00004314,2024-11-26,ING012,595,595,0,
INV00004315,2024-11-26,ING013,1900,1900,0,
INV00004316,2024-11-26,ING014,62,62,0,
INV00004317,2024-11-26,ING015,800,800,0,
INV00004318,2024-11-26,ING016,2450,2450,0,
INV00004319,2024-11-26,ING017,2050,2050,0,
INV00004320,2024-11-26,ING018,200,200,0,
INV00004321,2024-11-27,ING001,5274,5274,0,
INV00004322,2024-11-27,ING002,0,0,0,pending_delivery
INV00004323,2024-11-27,ING003,440,441,1,pending_delivery
INV00004324,2024-11-27,ING004,2560,2560,0,
INV00004325,2024-11-27,ING005,2760,2760,0,
INV00004326,2024-11-27,ING006,2000,2000,0,
INV00004327,2024-11-27,ING007,3000,3000,0,
INV00004328,2024-11-27,ING008,2180,2180,0,
INV00004329,2024-11-27,ING009,2540,2540,0,
INV00004330,2024-11-27,ING010,12000,12000,0,
INV00004331,2024-11-27,ING011,59,59,0,
INV00004332,2024-11-27,ING012,390,390,0,pending_delivery
INV00004333,2024-11-27,ING013,1730,1730,0,
INV00004334,2024-11-27,ING014,50,50,0,
INV00004335,2024-11-27,ING015,550,550,0,
INV00004336,2024-11-27,ING016,1900,1900,0,
INV00004337,2024-11-27,ING017,1855,1855,0,
INV00004338,2024-11-27,ING018,200,200,0,
INV00004339,2024-11-28,ING001,4520,4520,0,
INV00004340,2024-11-28,ING002,30000,30000,0,
INV00004341,2024-11-28,ING003,3000,3000,0,
INV00004342,2024-11-28,ING004,2360,2360,0,
INV00004343,2024-11-28,ING005,2500,2500,0,
INV00004344,2024-11-28,ING006,2000,2000,0,
INV00004345,2024-11-28,ING007,2670,2670,0,
INV00004346,2024-11-28,ING008,1980,1980,0,
INV00004347,2024-11-28,ING009,2170,2170,0,
INV00004348,2024-11-28,ING010,11230,11230,0,
INV00004349,2024-11-28,ING011,46,46,0,
INV00004350,2024-11-28,ING012,3000,3000,0,
INV00004351,2024-11-28,ING013,1550,1550,0,
INV00004352,2024-11-28,ING014,36,36,0,
INV00004353,2024-11-28,ING015,400,400,0,pending_delivery
INV00004354,2024-11-28,ING016,1400,1400,0,
INV00004355,2024-11-28,ING017,1715,1715,0,
INV00004356,2024-11-28,ING018,200,200,0,
INV00004357,2024-11-29,ING001,4094,4094,0,
INV00004358,2024-11-29,ING002,22360,22360,0,
INV00004359,2024-11-29,ING003,2980,2980,0,
INV00004360,2024-11-29,ING004,2200,2200,0,
INV00004361,2024-11-29,ING005,2340,2340,0,
INV00004362,2024-11-29,ING006,2000,2000,0,
INV00004363,2024-11-29,ING007,2400,2400,0,
INV00004364,2024-11-29,ING008,1840,1840,0,
INV00004365,2024-11-29,ING009,1930,1930,0,
INV00004366,2024-11-29,ING010,10805,10805,0,
INV00004367,2024-11-29,ING011,37,37,0,
INV00004368,2024-11-29,ING012,2865,2865,0,
INV00004369,2024-11-29,ING013,1440,1440,0,
INV00004370,2024-11-29,ING014,28,28,0,
INV00004371,2024-11-29,ING015,3000,3000,0,
INV00004372,2024-11-29,ING016,1000,1000,0,
INV00004373,2024-11-29,ING017,1640,1640,0,
INV00004374,2024-11-29,ING018,200,200,0,
INV00004375,2024-11-30,ING001,3560,3560,0,
INV00004376,2024-11-30,ING002,12990,12990,0,
INV00004377,2024-11-30,ING003,2920,2920,0,
INV00004378,2024-11-30,ING004,2140,2140,0,
INV00004379,2024-11-30,ING005,2110,2110,0,
INV00004380,2024-11-30,ING006,2000,2000,0,
INV00004381,2024-11-30,ING007,2120,2120,0,
INV00004382,2024-11-30,ING008,1630,1630,0,
INV00004383,2024-11-30,ING009,1810,1810,0,
INV00004384,2024-11-30,ING010,10450,10450,0,
INV00004385,2024-11-30,ING011,31,31,0,
INV00004386,2024-11-30,ING012,2665,2665,0,
INV00004387,2024-11-30,ING013,1270,1270,0,
INV00004388,2024-11-30,ING014,23,23,0,
INV00004389,2024-11-30,ING015,2850,2850,0,
INV00004390,2024-11-30,ING016,850,850,0,
INV00004391,2024-11-30,ING017,1535,1535,0,
INV00004392,2024-11-30,ING018,200,200,0,
INV00004393,2024-12-01,ING001,2874,2874,0,
INV00004394,2024-12-01,ING002,630,630,0,pending_delivery
INV00004395,2024-12-01,ING003,2860,2860,0,
INV00004396,2024-12-01,ING004,2080,2080,0,
INV00004397,2024-12-01,ING005,1780,1780,0,
INV00004398,2024-12-01,ING006,2000,2000,0,
INV00004399,2024-12-01,ING007,1730,1730,0,
INV00004400,2024-12-01,ING008,1410,1410,0,
INV00004401,2024-12-01,ING009,1630,1630,0,
INV00004402,2024-12-01,ING010,10255,10255,0,
INV00004403,2024-12-01,ING011,25,25,0,
INV00004404,2024-12-01,ING012,2380,2380,0,
INV00004405,2024-12-01,ING013,1030,1030,0,
INV00004406,2024-12-01,ING014,20,20,0,
INV00004407,2024-12-01,ING015,2700,2700,0,
INV00004408,2024-12-01,ING016,700,700,0,
INV00004409,2024-12-01,ING017,1490,1490,0,
INV00004410,2024-12-01,ING018,200,200,0,
INV00004411,2024-12-02,ING001,2518,2518,0,
INV00004412,2024-12-02,ING002,30000,30000,0,
INV00004413,2024-12-02,ING003,2820,2820,0,
INV00004414,2024-12-02,ING004,2080,2080,0,
INV00004415,2024-12-02,ING005,1410,1410,0,
INV00004416,2024-12-02,ING006,2000,2000,0,
INV00004417,2024-12-02,ING007,1540,1540,0,
INV00004418,2024-12-02,ING008,1280,1280,0,
INV00004419,2024-12-02,ING009,1500,1500,0,
INV00004420,2024-12-02,ING010,9975,9975,0,
INV00004421,2024-12-02,ING011,23,23,0,
INV00004422,2024-12-02,ING012,2060,2060,0,
INV00004423,2024-12-02,ING013,760,760,0,
INV00004424,2024-12-02,ING014,16,16,0,
INV00004425,2024-12-02,ING015,2600,2600,0,
INV00004426,2024-12-02,ING016,700,700,0,
INV00004427,2024-12-02,ING017,1420,1420,0,
INV00004428,2024-12-02,ING018,200,200,0,
INV00004429,2024-12-03,ING001,1900,1900,0,
INV00004430,2024-12-03,ING002,19180,19180,0,
INV00004431,2024-12-03,ING003,2680,2680,0,
INV00004432,2024-12-03,ING004,2020,2020,0,
INV00004433,2024-12-03,ING005,1120,1120,0,
INV00004434,2024-12-03,ING006,2000,2000,0,
INV00004435,2024-12-03,ING007,1100,1100,0,
INV00004436,2024-12-03,ING008,1220,1220,0,
INV00004437,2024-12-03,ING009,1260,1260,0,
INV00004438,2024-12-03,ING010,9090,9090,0,
INV00004439,2024-12-03,ING011,13,13,0,
INV00004440,2024-12-03,ING012,1810,1810,0,
INV00004441,2024-12-03,ING013,550,550,0,
INV00004442,2024-12-03,ING014,1,1,0,pending_delivery
INV00004443,2024-12-03,ING015,2250,2250,0,
INV00004444,2024-12-03,ING016,550,550,0,
INV00004445,2024-12-03,ING017,1225,1225,0,
INV00004446,2024-12-03,ING018,200,200,0,
INV00004447,2024-12-04,ING001,1350,1350,0,
INV00004448,2024-12-04,ING002,9590,9590,0,
INV00004449,2024-12-04,ING003,2660,2660,0,
INV00004450,2024-12-04,ING004,1960,1960,0,
INV00004451,2024-12-04,ING005,920,920,0,
INV00004452,2024-12-04,ING006,2000,2000,0,
INV00004453,2024-12-04,ING007,560,560,0,
INV00004454,2024-12-04,ING008,1110,1110,0,
INV00004455,2024-12-04,ING009,1130,1130,0,
INV00004456,2024-12-04,ING010,8510,8510,0,
INV00004457,2024-12-04,ING011,9,9,0,pending_delivery
INV00004458,2024-12-04,ING012,1640,1640,0,
INV00004459,2024-12-04,ING013,410,410,0,pending_delivery
INV00004460,2024-12-04,ING014,75,75,0,
INV00004461,2024-12-04,ING015,2200,2200,0,
INV00004462,2024-12-04,ING016,400,400,0,pending_delivery
INV00004463,2024-12-04,ING017,1095,1095,0,
INV00004464,2024-12-04,ING018,200,200,0,
INV00004465,2024-12-05,ING001,518,518,0,pending_delivery
INV00004466,2024-12-05,ING002,0,0,0,pending_delivery
INV00004467,2024-12-05,ING003,2560,2560,0,
INV00004468,2024-12-05,ING004,1880,1880,0,
INV00004469,2024-12-05,ING005,320,320,0,pending_delivery
INV00004470,2024-12-05,ING006,2000,2000,0,
INV00004471,2024-12-05,ING007,0,0,0,pending_delivery
INV00004472,2024-12-05,ING008,860,860,0,
INV00004473,2024-12-05,ING009,940,940,0,
INV00004474,2024-12-05,ING010,7825,7825,0,
INV00004475,2024-12-05,ING011,75,75,0,
INV00004476,2024-12-05,ING012,1125,1125,0,
INV00004477,2024-12-05,ING013,3000,3000,0,
INV00004478,2024-12-05,ING014,64,64,0,
INV00004479,2024-12-05,ING015,1950,1950,0,
INV00004480,2024-12-05,ING016,3000,3000,0,
INV00004481,2024-12-05,ING017,920,920,0,
INV00004482,2024-12-05,ING018,200,200,0,
INV00004483,2024-12-06,ING001,7500,7500,0,
INV00004484,2024-12-06,ING002,30000,30000,0,
INV00004485,2024-12-06,ING003,2400,2400,0,
INV00004486,2024-12-06,ING004,1780,1780,0,
INV00004487,2024-12-06,ING005,3000,3000,0,
INV00004488,2024-12-06,ING006,2000,2000,0,
INV00004489,2024-12-06,ING007,3000,3000,0,
INV00004490,2024-12-06,ING008,600,600,0,
INV00004491,2024-12-06,ING009,820,820,0,
INV00004492,2024-12-06,ING010,7030,7030,0,
INV00004493,2024-12-06,ING011,62,62,0,
INV00004494,2024-12-06,ING012,655,655,0,
INV00004495,2024-12-06,ING013,2610,2610,0,
INV00004496,2024-12-06,ING014,53,53,0,
INV00004497,2024-12-06,ING015,1550,1550,0,
INV00004498,2024-12-06,ING016,2750,2750,0,
INV00004499,2024-12-06,ING017,685,685,0,
INV00004500,2024-12-06,ING018,200,200,0,
INV00004501,2024-12-07,ING001,7166,7166,0,
INV00004502,2024-12-07,ING002,22920,22920,0,
INV00004503,2024-12-07,ING003,2380,2380,0,
INV00004504,2024-12-07,ING004,1760,1760,0,
INV00004505,2024-12-07,ING005,2570,2570,0,
INV00004506,2024-12-07,ING006,2000,2000,0,
INV00004507,2024-12-07,ING007,2700,2700,0,
INV00004508,2024-12-07,ING008,440,440,0,pending_delivery
INV00004509,2024-12-07,ING009,730,730,0,
INV00004510,2024-12-07,ING010,6840,6840,0,
INV00004511,2024-12-07,ING011,60,60,0,
INV00004512,2024-12-07,ING012,285,285,0,pending_delivery
INV00004513,2024-12-07,ING013,2300,2300,0,
INV00004514,2024-12-07,ING014,50,50,0,
INV00004515,2024-12-07,ING015,1500,1500,0,
INV00004516,2024-12-07,ING016,2700,2700,0,
INV00004517,2024-12-07,ING017,635,635,0,
INV00004518,2024-12-07,ING018,200,200,0,
INV00004519,2024-12-08,ING001,6776,6776,0,
INV00004520,2024-12-08,ING002,15690,15690,0,
INV00004521,2024-12-08,ING003,2300,2300,0,
INV00004522,2024-12-08,ING004,1760,1760,0,
INV00004523,2024-12-08,ING005,2370,2370,0,
INV00004524,2024-12-08,ING006,2000,2000,0,
INV00004525,2024-12-08,ING007,2450,2450,0,
INV00004526,2024-12-08,ING008,3000,3000,0,
INV00004527,2024-12-08,ING009,580,580,0,
INV00004528,2024-12-08,ING010,6635,6635,0,
INV00004529,2024-12-08,ING011,56,56,0,
INV00004530,2024-12-08,ING012,3000,3000,0,
INV00004531,2024-12-08,ING013,2160,2160,0,
INV00004532,2024-12-08,ING014,47,47,0,
INV00004533,2024-12-08,ING015,1300,1300,0,
INV00004534,2024-12-08,ING016,2700,2700,0,
INV00004535,2024-12-08,ING017,580,580,0,
INV00004536,2024-12-08,ING018,200,200,0,
INV00004537,2024-12-09,ING001,5986,6041,1,
INV00004538,2024-12-09,ING002,2130,2130,0,pending_delivery
INV00004539,2024-12-09,ING003,2180,2180,0,
INV00004540,2024-12-09,ING004,1580,1580,0,
INV00004541,2024-12-09,ING005,2060,2060,0,
INV00004542,2024-12-09,ING006,2000,2000,0,
INV00004543,2024-12-09,ING007,1870,1870,0,
INV00004544,2024-12-09,ING008,2690,2690,0,
INV00004545,2024-12-09,ING009,260,260,0,pending_delivery
INV00004546,2024-12-09,ING010,6010,6010,0,
INV00004547,2024-12-09,ING011,41,41,0,
INV00004548,2024-12-09,ING012,2735,2741,1,
INV00004549,2024-12-09,ING013,1940,1940,0,
INV00004550,2024-12-09,ING014,33,34,1,
INV00004551,2024-12-09,ING015,1000,1000,0,
INV00004552,2024-12-09,ING016,2250,2250,0,
INV00004553,2024-12-09,ING017,495,495,0,
INV00004554,2024-12-09,ING018,200,200,0,
INV00004555,2024-12-10,ING001,5250,5305,1,
INV00004556,2024-12-10,ING002,30000,30000,0,
INV00004557,2024-12-10,ING003,2040,2040,0,
INV00004558,2024-12-10,ING004,1480,1480,0,
INV00004559,2024-12-10,ING005,1790,1790,0,
INV00004560,2024-12-10,ING006,2000,2000,0,
INV00004561,2024-12-10,ING007,1140,1140,0,
INV00004562,2024-12-10,ING008,2540,2540,0,
INV00004563,2024-12-10,ING009,3000,3000,0,
INV00004564,2024-12-10,ING010,5295,5295,0,
INV00004565,2024-12-10,ING011,29,29,0,
INV00004566,2024-12-10,ING012,2505,2511,1,
INV00004567,2024-12-10,ING013,1750,1750,0,
INV00004568,2024-12-10,ING014,21,22,1,
INV00004569,2024-12-10,ING015,650,650,0,
INV00004570,2024-12-10,ING016,2000,2000,0,
INV00004571,2024-12-10,ING017,330,330,0,pending_delivery
INV00004572,2024-12-10,ING018,200,200,0,
INV00004573,2024-12-11,ING001,4738,4793,1,
INV00004574,2024-12-11,ING002,20890,20890,0,
INV00004575,2024-12-11,ING003,1980,1980,0,
INV00004576,2024-12-11,ING004,1460,1460,0,
INV00004577,2024-12-11,ING005,1550,1550,0,
INV00004578,2024-12-11,ING006,2000,2000,0,
INV00004579,2024-12-11,ING007,750,750,0,
INV00004580,2024-12-11,ING008,2450,2450,0,
INV00004581,2024-12-11,ING009,2770,2770,0,
INV00004582,2024-12-11,ING010,4950,4950,0,
INV00004583,2024-12-11,ING011,25,25,0,
INV00004584,2024-12-11,ING012,2300,2306,1,
INV00004585,2024-12-11,ING013,1580,1580,0,
INV00004586,2024-12-11,ING014,14,15,1,
INV00004587,2024-12-11,ING015,500,500,0,pending_delivery
INV00004588,2024-12-11,ING016,1950,1950,0,
INV00004589,2024-12-11,ING017,2250,2250,0,
INV00004590,2024-12-11,ING018,200,200,0,
INV00004591,2024-12-12,ING001,4384,4439,1,
INV00004592,2024-12-12,ING002,13600,13600,0,
INV00004593,2024-12-12,ING003,1920,1920,0,
INV00004594,2024-12-12,ING004,1440,1440,0,
INV00004595,2024-12-12,ING005,1170,1170,0,
INV00004596,2024-12-12,ING006,2000,2000,0,
INV00004597,2024-12-12,ING007,430,430,0,pending_delivery
